n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
78,-0.0003041125,-0.00020538268,0.0028927005,0.00044817326,-0.000739185,0.000418438716,0.001446908910450643
79,-6.1014216e-05,-0.000110781366,0.0027152325,0.0023073922,0.002981009,0.0015663676236,0.0015273685324810656
80,-0.00023664834,-0.00013743326,0.002642509,0.00080955226,0.02144451,0.0049044979320000005,0.009318122508446509
81,-0.00015435048,-9.805878e-05,0.002625606,-0.00040598834,0.02346521,0.00508648368,0.010348267635261851
82,-0.00014659617,-0.00011198761,0.0027209804,-0.00056170684,0.020836532,0.004547444356,0.009199430627837544
83,-0.00010206223,-2.7411934e-05,0.0027167283,-0.00040819385,0.017162267,0.0038682654572,0.007537977569125757
84,-8.5373315e-05,-0.00013569156,0.0029282377,-0.00024807535,0.013421282,0.0031760758950000003,0.005881227301313731
85,-2.997512e-05,-5.6592187e-05,0.0027623484,-0.00018281981,0.009748372,0.0024482666566000002,0.004264059142725589
86,-1.6761438e-05,-6.765133e-05,0.0026738024,-0.00012685178,0.006707292,0.0018339659703999998,0.0029724055227596156
87,8.581938e-05,-8.815791e-05,0.0023832317,-0.00016724315,0.004952032,0.0014331364040000003,0.002234732733284884
88,0.00020842391,-0.00014332304,0.0025951078,-0.00012010771,0.0037651276,0.001261045712,0.0018054083181645252
89,0.00018901331,-0.00032713427,0.002309797,-3.2877077e-05,0.0028345366,0.0009946671126000001,0.0014634522846394846
90,0.00018919885,-0.000335128,0.0021433318,-6.3548277e-06,0.0021455828,0.0008273261244599999,0.001216881417860578
91,0.00019221804,-0.00031601352,0.0017431905,-0.00010644662,0.00158184,0.00061895768,0.0009712789325637865
92,0.00021344985,-0.00020152249,0.0013220106,-5.4354092e-05,0.0011054364,0.00047700405359999993,0.0006930302744038548
93,7.461245e-05,-0.00018943891,0.0016437363,-2.6281767e-05,0.00082850945,0.00046622750459999996,0.0007654412701251008
94,0.00045946942,1.0280673e-06,0.0013461527,-3.301491e-05,0.0005424543,0.00046321791545999994,0.0005580619953038505
95,-0.001971249,-1.5436775e-05,0.0012799741,1.3907241e-05,0.00034399182,-6.976252280000004e-05,0.0011851776603463563
96,-0.00040100445,-7.1779265e-05,0.0009759036,2.0268355e-05,0.00016821775,0.000138321198,0.00051268628732525
97,-0.0005207361,-0.00023047536,0.00082658615,1.7952198e-05,-6.225325e-05,6.2147275999999925e-06,0.0005028753014254738
98,-0.00027083873,-0.00023937404,0.0006470634,-5.2002406e-06,-0.00022630114,-1.8930150119999985e-05,0.0003869082862459989
99,-0.00037623383,-0.000117865246,0.0005890989,-3.3447774e-05,-0.0001426246,-1.6214510000000006e-05,0.0003614649372589041
100,-0.0001990124,-0.0002238114,0.00054426375,-7.93755e-06,2.3243658e-05,2.734921159999999e-05,0.0003093476535991901
101,-0.00031082315,0.00014629791,0.00060918694,-3.9757997e-06,-3.222509e-06,8.749267826e-05,0.00033573582796404984
102,-0.00023688792,4.651784e-05,0.00039381086,-4.137453e-05,0.00015474824,6.3362898e-05,0.00023396120128942217
103,-0.00017675366,-0.00013048564,0.0004148952,-0.00015767256,0.00013642409,1.7281486000000002e-05,0.00025611779773674747
104,-0.00017661318,-0.00017425639,0.00022995174,-9.930328e-05,3.2152566e-05,-3.761370880000001e-05,0.00017194205492349657
105,-0.00010993202,-0.00014679966,0.00012346561,-0.000534885,-4.634908e-05,-0.00014290003,0.00024239794430951247
