n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
44,-0.0005890492,-0.0002913474,-0.00028322783,1.3692682e-05,9.9833574e-05,-0.00021001963479999998,0.0002746330589278395
45,-0.00033329218,-0.00014059537,-0.0001824887,7.4494455e-05,-0.00021517933,-0.00015941222499999997,0.00014911668369939536
46,-3.695244e-05,1.18209155e-05,-0.00012722006,9.475351e-05,3.924076e-05,-3.6714628999999996e-06,8.387613968701507e-05
47,0.00014185134,0.00017209645,-9.792055e-05,9.80044e-05,-0.00020773991,2.1258345999999985e-05,0.00016570196975865291
48,1.741618e-05,0.00017643116,-5.3597963e-05,6.513656e-05,4.193495e-05,4.946417739999999e-05,8.377321533958529e-05
49,-7.286612e-05,0.0001457902,7.1061644e-05,1.9559659e-05,-7.852529e-05,1.70040186e-05,9.580857124353722e-05
50,4.826843e-06,6.491558e-05,0.00017653727,-2.6498808e-05,-5.6685414e-05,3.261909420000001e-05,9.219291606838055e-05
51,-5.7075114e-05,2.27856e-05,0.00014732851,-4.471536e-05,-7.197696e-05,-7.306647999999959e-07,9.036027736208884e-05
52,-0.000112189795,-8.457614e-05,4.9548828e-05,-7.419307e-05,-8.140413e-05,-6.05628614e-05,6.321926729233533e-05
53,-0.00057830906,-4.3335756e-05,3.848683e-06,-5.570286e-05,-7.6137934e-05,-0.00014992738540000003,0.00024126896719666257
54,0.00022200987,5.265358e-06,5.251058e-05,-9.9162615e-05,-2.0449443e-05,3.203475e-05,0.00011957606917675612
55,0.0009860892,-1.7111954e-05,-0.00013252586,-9.54274e-05,5.6687517e-05,0.0001595423006,0.0004677817246712828
56,0.0011486211,3.1603562e-05,-6.694265e-05,-9.490881e-05,0.00013203788,0.00023008221640000002,0.00052119168434899
57,0.0006977606,-2.1354841e-05,-6.7474684e-05,-0.0001359719,0.00016989754,0.000128571343,0.00033785325868301847
58,0.0002696301,-1.1514083e-05,3.1092613e-06,-0.00011746181,6.0559767e-05,4.0864647059999996e-05,0.00014314136171111682
59,0.00016778614,-9.768113e-05,0.00064351317,-3.5760717e-05,-8.8870525e-05,0.00011779738760000001,0.0003128892249522313
60,0.00015491845,-4.2716536e-05,-0.0007095352,1.0486863e-05,-0.00017765134,-0.0001528995526,0.0003331828460508799
61,0.00025280935,-0.00026369275,-0.0020230846,5.6637822e-05,-0.00017795913,-0.0004310578615999999,0.000912707596550311
62,0.00018747395,4.63407e-06,-0.001062548,8.5183565e-06,-0.0003080236,-0.00023398904469999998,0.0004963297654266
