n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
44,-0.0005890492,-0.0002913474,-0.00028322783,0.00024079814,9.9833574e-05,-0.00016459854319999997,0.0003333794219058709
45,-0.00033329218,-0.00014059537,-0.0001824887,0.00022513134,-0.00021517933,-0.000129284848,0.00021069306208309772
46,-3.695244e-05,1.18209155e-05,-0.00012722006,0.00019751122,3.924076e-05,1.6880079100000002e-05,0.00011918052950332329
47,0.00014185134,0.00017209645,-9.792055e-05,0.00016317368,-0.00020773991,3.4292201999999995e-05,0.00017552006248304426
48,1.741618e-05,0.00017643116,-5.3597963e-05,0.00012018575,4.193495e-05,6.047401539999999e-05,8.975193733849869e-05
49,-7.286612e-05,0.0001457902,7.1061644e-05,9.823415e-05,-7.852529e-05,3.273891680000001e-05,0.00010255607872951405
50,4.826843e-06,6.491558e-05,0.00017653727,7.422628e-05,-5.6685414e-05,5.276411180000001e-05,8.689829971281264e-05
51,-5.7075114e-05,2.27856e-05,0.00014732851,3.6083242e-05,-7.197696e-05,1.54290556e-05,8.771380507768691e-05
52,-0.000112189795,-8.457614e-05,4.9548828e-05,2.250096e-05,-8.140413e-05,-4.12240554e-05,7.216400033860783e-05
53,-0.00057830906,-4.3335756e-05,3.848683e-06,7.006323e-05,-7.6137934e-05,-0.0001247741674,0.0002594210120282351
54,0.00022200987,5.265358e-06,5.251058e-05,9.192522e-05,-2.0449443e-05,7.0252317e-05,9.521679599201192e-05
55,0.0009860892,-1.7111954e-05,-0.00013252586,5.097402e-05,5.6687517e-05,0.0001888225846,0.0004521531311178058
56,0.0011486211,3.1603562e-05,-6.694265e-05,1.39942495e-05,0.00013203788,0.0002518628283,0.0005062770867476886
57,0.0006977606,-2.1354841e-05,-6.7474684e-05,-1.1354891e-05,0.00016989754,0.0001534947448,0.0003174388292919531
58,0.0002696301,-1.1514083e-05,3.1092613e-06,-1.8676169e-06,6.0559767e-05,6.398348567999999e-05,0.00011836825335825712
59,0.00016778614,-9.768113e-05,0.00064351317,-3.831536e-05,-8.8870525e-05,0.00011728645900000001,0.00031320459032377595
60,0.00015491845,-4.2716536e-05,-0.0007095352,-4.395326e-05,-0.00017765134,-0.00016378757720000002,0.00032734716436853215
61,0.00025280935,-0.00026369275,-0.0020230846,6.959203e-05,-0.00017795913,-0.0004284670199999999,0.0009144547964577882
62,0.00018747395,4.63407e-06,-0.001062548,5.9456535e-05,-0.0003080236,-0.000223801409,0.0005030294407876658
